ΕΞΑΜΗΝΟ, ΜΑΘΗΜΑ, ΚΑΘΗΓΗΤΗΣ, ΤΜΗΜΑ, ΣΧΟΛΙΑ, ΩΡΑ, ΑΙΘΟΥΣΑ, ΗΜΕΡΑ
4, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙ (Μ-Ω), Χ.ΤΖΟΒΑΣ, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Δ24, Δευτέρα
4, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙ (Μ-Ω), Χ.ΤΖΟΒΑΣ, Λογιστικής και Χρηματοοικονομικής, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 11-13, X, Πέμπτη
4, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙ (Μ-Ω), Χ.ΤΖΟΒΑΣ, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Δ12, Παρασκευή
6,  ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙΙ, Δ. Χέβας, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Δο, Τετάρτη
6,  ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΛΟΓΙΣΤΙΚΗ ΙΙΙ, Δ. Χέβας, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Δ24, Πέμπτη
6, ΑΝΑΛΥΣΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΩΝ ΠΑΡΑΓΩΓΩΝ, Ε.ΚΑΒΟΥΣΑΝΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Δο, Πέμπτη
6, ΑΝΑΛΥΣΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΩΝ ΠΑΡΑΓΩΓΩΝ, Ε.ΚΑΒΟΥΣΑΝΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Δ12, Παρασκευή
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ, Α. Μπάλλας, Λογιστικής και Χρηματοοικονομικής, -, 15-17, Δ12, Δευτέρα
6, ΔΙΟΙΚΗΤΙΚΗ ΛΟΓΙΣΤΙΚΗ, Α. Μπάλλας, Λογιστικής και Χρηματοοικονομικής, -, 15-17, Δ23, Τετάρτη
6, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΕΤΡΙΑ, Λ. ΡΟΜΠΟΛΗΣ, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Α25, Δευτέρα
6, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΕΤΡΙΑ, Λ. ΡΟΜΠΟΛΗΣ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Δ24, Τρίτη
6, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΟΙΚΟΝΟΜΕΤΡΙΑ, Λ. ΡΟΜΠΟΛΗΣ, Λογιστικής και Χρηματοοικονομικής, ΦΡΟΝΤΙΣΤΗΡΙΟ, 15-17, Δ24, Παρασκευή
6, ΚΕΦΑΛΑΙΟΑΓΟΡΕΣ ΚΑΙ ΝΟΜΙΣΜΑΤΙΚΗ ΠΟΛΙΤΙΚΗ, Κ. Δράκος, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Δ22, Δευτέρα
6, ΚΕΦΑΛΑΙΟΑΓΟΡΕΣ ΚΑΙ ΝΟΜΙΣΜΑΤΙΚΗ ΠΟΛΙΤΙΚΗ, Κ. Δράκος, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Δ22, Παρασκευή
6, ΛΟΓΙΣΤΙΚΗ ΕΠΙΧΕΙΡΗΣΕΩΝ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ, Γ. Σιουγλέ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Α47, Δευτέρα
6, ΛΟΓΙΣΤΙΚΗ ΕΠΙΧΕΙΡΗΣΕΩΝ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ, Γ. Σιουγλέ, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Δ12, Τρίτη
6, ΤΙΤΛΟΙ ΣΤΑΘΕΡΟΥ ΕΙΣΟΔΗΜΑΤΟΣ, ΧΑΛΑΜΑΝΔΑΡΗΣ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Α21, Δευτέρα
6, ΤΙΤΛΟΙ ΣΤΑΘΕΡΟΥ ΕΙΣΟΔΗΜΑΤΟΣ, ΧΑΛΑΜΑΝΔΑΡΗΣ, Λογιστικής και Χρηματοοικονομικής, -, 17-19, Α48, Τετάρτη
6, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΑ ΑΚΙΝΗΤΗΣ ΠΕΡΙΟΥΣΙΑΣ, Α. ΤΣΕΚΡΕΚΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Δ22, Τρίτη
6, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΑ ΑΚΙΝΗΤΗΣ ΠΕΡΙΟΥΣΙΑΣ, Α. ΤΣΕΚΡΕΚΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Δ102, Πέμπτη
8, ΔΙΑΧΕΙΡΙΣΗ ΚΙΝΔΥΝΩΝ, Δ. Γεωργούτσος, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Δ12, Τρίτη
8, ΔΙΑΧΕΙΡΙΣΗ ΚΙΝΔΥΝΩΝ, Δ. Γεωργούτσος, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Δ24, Πέμπτη
8, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΑΧΕΙΡΙΣΗΣ ΧΑΡΤΟΦΥΛΑΚΙΟΥ, Ι. Σαμαντάς, Λογιστικής και Χρηματοοικονομικής, -, 19-21, Δ102, Δευτέρα
8, ΕΙΔΙΚΑ ΘΕΜΑΤΑ ΔΙΑΧΕΙΡΙΣΗΣ ΧΑΡΤΟΦΥΛΑΚΙΟΥ, Ι. Σαμαντάς, Λογιστικής και Χρηματοοικονομικής, -, 19-21, Δ102, Πέμπτη
8, ΕΣΩΤΕΡΙΚΟΣ ΕΛΕΓΧΟΣ, ΔΕΜΟΙΡΑΚΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Τ105, Δευτέρα
8, ΕΣΩΤΕΡΙΚΟΣ ΕΛΕΓΧΟΣ, ΔΕΜΟΙΡΑΚΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Τ106, Τρίτη
8, ΗΛΕΚΤΡΟΝΙΚΟ ΕΠΙΧΕΙΡΕΙΝ, Α. ΒΡΕΧΟΠΟΥΛΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Α48, Τετάρτη
8, ΗΛΕΚΤΡΟΝΙΚΟ ΕΠΙΧΕΙΡΕΙΝ, Α. ΒΡΕΧΟΠΟΥΛΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 13-15, Α22, Παρασκευή
8, ΘΕΩΡΙΑ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΩΝ ΑΠΟΦΑΣΕΩΝ, Α.ΤΣΕΚΡΕΚΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Δ22, Τρίτη
8, ΘΕΩΡΙΑ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΩΝ ΑΠΟΦΑΣΕΩΝ, Α.ΤΣΕΚΡΕΚΟΣ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Δ102, Πέμπτη
8, ΠΡΟΧΩΡΗΜΕΝΗ ΥΠΟΛΟΓΙΣΤΙΚΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ, Γ.ΧΑΛΑΜΑΝΔΑΡΗΣ, Λογιστικής και Χρηματοοικονομικής, -, 15-17, Η/Υ 2, Τετάρτη
8, ΠΡΟΧΩΡΗΜΕΝΗ ΥΠΟΛΟΓΙΣΤΙΚΗ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ, Γ.ΧΑΛΑΜΑΝΔΑΡΗΣ, Λογιστικής και Χρηματοοικονομικής, -, 15-17, Η/Υ 3, Πέμπτη
8, ΣΥΣΤΗΜΑΤΑ ΕΛΕΓΧΟΥ ΤΗΣ ΔΙΟΙΚΗΣΗΣ, Π. Χρονόπουλος, Λογιστικής και Χρηματοοικονομικής, -, 15-17, Δ102, Δευτέρα
8, ΣΥΣΤΗΜΑΤΑ ΕΛΕΓΧΟΥ ΤΗΣ ΔΙΟΙΚΗΣΗΣ, Π. Χρονόπουλος, Λογιστικής και Χρηματοοικονομικής, -, 17-19, Δ102, Πέμπτη
8, ΦΟΡΟΛΟΓΙΚΗ ΛΟΓΙΣΤΙΚΗ, Ν. Καραμπίνης, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Γ, Τετάρτη
8, ΦΟΡΟΛΟΓΙΚΗ ΛΟΓΙΣΤΙΚΗ, Ν. Καραμπίνης, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Α24, Πέμπτη
8, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ ΚΑΙ ΑΠΟΤΙΜΗΣΗ ΕΠΙΧΕΙΡΗΣΕΩΝ (Α-Λ), Α. ΠΑΠΑΔΑΚΗ, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Γ, Δευτέρα
8, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ ΚΑΙ ΑΠΟΤΙΜΗΣΗ ΕΠΙΧΕΙΡΗΣΕΩΝ (Α-Λ), Α. ΠΑΠΑΔΑΚΗ, Λογιστικής και Χρηματοοικονομικής, -, 9-11, Δ23, Παρασκευή
8, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ ΚΑΙ ΑΠΟΤΙΜΗΣΗ ΕΠΙΧΕΙΡΗΣΕΩΝ (Μ-Ω), Α. ΠΑΠΑΔΑΚΗ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Γ, Δευτέρα
8, ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗ ΑΝΑΛΥΣΗ ΚΑΙ ΑΠΟΤΙΜΗΣΗ ΕΠΙΧΕΙΡΗΣΕΩΝ (Μ-Ω), Α. ΠΑΠΑΔΑΚΗ, Λογιστικής και Χρηματοοικονομικής, -, 11-13, Δ23, Παρασκευή
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΚΟΙΝΩΝΙΑ, Ε. Αποσπόρη - Δ. Λυμπερόπουλος - Α. Ευαγγελάτος, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Β, Τρίτη
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΚΟΙΝΩΝΙΑ, Ε. Αποσπόρη - Δ. Λυμπερόπουλος - Α. Ευαγγελάτος, Μάρκετινγκ και Επικοινωνίας, -, 13-15, Α21, Πέμπτη
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΚΟΙΝΩΝΙΑ Εργαστήρια, Μ. ΜΑΓΓΟΥ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 15-17, Η/Υ 3, Δευτέρα
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΚΟΙΝΩΝΙΑ Εργαστήρια, Μ. ΜΑΓΓΟΥ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 17-19, Η/Υ 3, Δευτέρα
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΚΟΙΝΩΝΙΑ Εργαστήρια, Μ. ΜΑΓΓΟΥ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 9-11, Η/Υ 3, Πέμπτη
2, ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΚΟΙΝΩΝΙΑ Εργαστήρια, Μ. ΜΑΓΓΟΥ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 11-13, Η/Υ 3, Πέμπτη
2, Εισαγωγή στην Οικονομική Ανάλυση ΙΙ, Β. Πατσουράτης, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Α23, Δευτέρα
2, Εισαγωγή στην Οικονομική Ανάλυση ΙΙ, Β. Πατσουράτης, Μάρκετινγκ και Επικοινωνίας, -, 13-15, Β, Τρίτη
2, ΟΡΓΑΝΩΣΙΑΚΗ ΣΥΜΠΕΡΙΦΟΡΑ, Ε. ΝΙΚΑΝΔΡΟΥ, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Α21, Τετάρτη
2, ΟΡΓΑΝΩΣΙΑΚΗ ΣΥΜΠΕΡΙΦΟΡΑ, Ε. ΝΙΚΑΝΔΡΟΥ, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Β, Παρασκευή
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ Ι, Δ. Στογιάννης, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Β, Δευτέρα
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ Ι, Δ. Στογιάννης, Μάρκετινγκ και Επικοινωνίας, -, 9-11, X, Τρίτη
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ Ι (SPSS), Μ. Ψιλούτσικου - ΜΠΑΛΑΦΟΥΤΗΣ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 11-13, Η/Υ 3, Τετάρτη
2, ΠΟΣΟΤΙΚΕΣ ΜΕΘΟΔΟΙ Ι (SPSS), Μ. Ψιλούτσικου - ΜΠΑΛΑΦΟΥΤΗΣ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 13-15, Η/Υ 3, Τετάρτη
2, ΣΥΜΠΕΡΙΦΟΡΑ ΚΑΤΑΝΑΛΩΤΗ, Φ. Κοκκινάκη, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Β, Παρασκευή
2, ΣΥΜΠΕΡΙΦΟΡΑ ΚΑΤΑΝΑΛΩΤΗ, Φ. Κοκκινάκη, Μάρκετινγκ και Επικοινωνίας, -, 13-15, Β, Παρασκευή
4, ΔΙΟΙΚΗΣΗ ΑΝΘΡΩΠΙΝΟΥ ΔΥΝΑΜΙΚΟΥ,  Μ. ΒΑΚΟΛΑ, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Α21, Πέμπτη
4, ΔΙΟΙΚΗΣΗ ΑΝΘΡΩΠΙΝΟΥ ΔΥΝΑΜΙΚΟΥ,  Μ. ΒΑΚΟΛΑ, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Α21, Πέμπτη
4, ΔΙΟΙΚΗΣΗ ΠΩΛΗΣΕΩΝ, Β. Σταθακόπουλος, Μάρκετινγκ και Επικοινωνίας, -, 19-21, Β, Δευτέρα
4, ΔΙΟΙΚΗΣΗ ΠΩΛΗΣΕΩΝ, Β. Σταθακόπουλος, Μάρκετινγκ και Επικοινωνίας, -, 17-19, Δ24, Τρίτη
4, ΗΛΕΚΤΡΟΝΙΚΗ ΕΠΙΚΟΙΝΩΝΙΑ, Α. Τσιαούσης - Α. Ευαγγελάτος, Μάρκετινγκ και Επικοινωνίας, -, 19-21, Β, Πέμπτη
4, ΗΛΕΚΤΡΟΝΙΚΗ ΕΠΙΚΟΙΝΩΝΙΑ, Α. Τσιαούσης - Α. Ευαγγελάτος, Μάρκετινγκ και Επικοινωνίας, -, 17-19, Β, Πέμπτη
4, ΗΛΕΚΤΡΟΝΙΚΗ ΕΠΙΚΟΙΝΩΝΙΑ Εργαστήρια, ΜΠΑΛΑΦΟΥΤΗΣ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 9-11, Η/Υ 3, Τετάρτη
4, ΗΛΕΚΤΡΟΝΙΚΗ ΕΠΙΚΟΙΝΩΝΙΑ Εργαστήρια, ΜΠΑΛΑΦΟΥΤΗΣ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ (Μ-Ω), 9-11, Η/Υ 3, Παρασκευή
4, ΛΟΓΙΣΤΙΚΗ ΙΙ, Χ.ΤΖΟΒΑΣ, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Β, Δευτέρα
4, ΛΟΓΙΣΤΙΚΗ ΙΙ, Χ.ΤΖΟΒΑΣ, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Β, Τρίτη
6, ΔΙΚΤΥΑ ΔΙΑΝΟΜΗΣ & LOGISTICS, Χ. Τσανός, Μάρκετινγκ και Επικοινωνίας, -, 13-15, Α23, Τετάρτη
6, ΔΙΚΤΥΑ ΔΙΑΝΟΜΗΣ & LOGISTICS, Χ. Τσανός, Μάρκετινγκ και Επικοινωνίας, -, 17-19, Α23, Πέμπτη
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΣΤΡΑΤΗΓΙΚΗ & ΣΤΡΑΤΗΓΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Β. Σταθακόπουλος, Μάρκετινγκ και Επικοινωνίας, -, 19-21, Α23, Τρίτη
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΣΤΡΑΤΗΓΙΚΗ & ΣΤΡΑΤΗΓΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Β. Σταθακόπουλος, Μάρκετινγκ και Επικοινωνίας, -, 13-15, Α23, Πέμπτη
6, ΕΠΙΧΕΙΡΗΣΙΑΚΗ ΣΤΡΑΤΗΓΙΚΗ & ΣΤΡΑΤΗΓΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Β. Σταθακόπουλος, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ, 11-13, Αμφ.Δεριγνύ, Παρασκευή
6, ΠΟΛΙΤΙΚΗ ΠΡΟΪΟΝΤΟΣ, Π. ΑΡΓΟΥΣΛΙΔΗΣ, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Α23, Τετάρτη
6, ΠΟΛΙΤΙΚΗ ΠΡΟΪΟΝΤΟΣ, Π. ΑΡΓΟΥΣΛΙΔΗΣ, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Α23, Τετάρτη
6, ΤΙΜΟΛΟΓΙΑΚΗ ΣΤΡΑΤΗΓΙΚΗ, ΗΝΤΟΥΝΑΣ, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Α23, Πέμπτη
6, ΤΙΜΟΛΟΓΙΑΚΗ ΣΤΡΑΤΗΓΙΚΗ, ΗΝΤΟΥΝΑΣ, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Α23, Πέμπτη
6, ΨΗΦΙΑΚΟ ΜΑΡΚΕΤΙΝΓΚ, Δ. Δρόσος, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Υ1, Τρίτη
6, ΨΗΦΙΑΚΟ ΜΑΡΚΕΤΙΝΓΚ, Δ. Δρόσος, Μάρκετινγκ και Επικοινωνίας, -, 13-15, Υ1, Τρίτη
6, ΨΗΦΙΑΚΟ ΜΑΡΚΕΤΙΝΓΚ, Δ. Δρόσος, Μάρκετινγκ και Επικοινωνίας, ΕΡΓΑΣΤΗΡΙΟ, 13-15, Α25, Παρασκευή
8, ΔΙΑΠΡΑΓΜΑΤΕΥΣΕΙΣ, Δ. Λυμπερόπουλος - Β. Σταθακόπουλος, Μάρκετινγκ και Επικοινωνίας, -, 15-17, A44, Δευτέρα
8, ΔΙΑΠΡΑΓΜΑΤΕΥΣΕΙΣ, Δ. Λυμπερόπουλος - Β. Σταθακόπουλος, Μάρκετινγκ και Επικοινωνίας, -, 15-17, Α23, Παρασκευή
8, ΔΙΕΘΝΕΣ ΜΑΡΚΕΤΙΝΓΚ, Μ. Κυριάκου, Μάρκετινγκ και Επικοινωνίας, -, 15-17, Δ22, Τετάρτη
8, ΔΙΕΘΝΕΣ ΜΑΡΚΕΤΙΝΓΚ, Μ. Κυριάκου, Μάρκετινγκ και Επικοινωνίας, -, 15-17, Δ102, Πέμπτη
8, ΔΙΟΙΚΗΣΗ ΣΧΕΣΕΩΝ ΠΕΛΑΤΩΝ, Γ. Παινέσης, Μάρκετινγκ και Επικοινωνίας, -, 13-15, Α22, Τετάρτη
8, ΔΙΟΙΚΗΣΗ ΣΧΕΣΕΩΝ ΠΕΛΑΤΩΝ, Γ. Παινέσης, Μάρκετινγκ και Επικοινωνίας, -, 9-11, A44, Παρασκευή
8, ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Ε. Γαλανάκη, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Α22, Τετάρτη
8, ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Ε. Γαλανάκη, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Α22, Πέμπτη
8, ΗΓΕΣΙΑ ΚΑΙ ΑΝΑΠΤΥΞΗ ΠΡΟΣΩΠΙΚΩΝ ΔΕΞΙΟΤΗΤΩΝ, Λ. ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΥ, Μάρκετινγκ και Επικοινωνίας, -, 9-11, A44, Τρίτη
8, ΗΓΕΣΙΑ ΚΑΙ ΑΝΑΠΤΥΞΗ ΠΡΟΣΩΠΙΚΩΝ ΔΕΞΙΟΤΗΤΩΝ, Λ. ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΥ, Μάρκετινγκ και Επικοινωνίας, -, 11-13, A44, Τρίτη
8, ΗΛΕΚΤΡΟΝΙΚΟ ΕΜΠΟΡΙΟ ΚΑΙ ΕΦΑΡΜΟΓΕΣ ΔΙΑΔΙΚΤΥΟΥ, Δ. Δρόσος, Μάρκετινγκ και Επικοινωνίας, -, 13-15, ΕΠΕΜ, Δευτέρα
8, ΗΛΕΚΤΡΟΝΙΚΟ ΕΜΠΟΡΙΟ ΚΑΙ ΕΦΑΡΜΟΓΕΣ ΔΙΑΔΙΚΤΥΟΥ, Δ. Δρόσος, Μάρκετινγκ και Επικοινωνίας, -, 17-19, ΕΠΕΜ, Παρασκευή
8, ΘΕΤΙΚΗ ΟΡΓΑΝΩΣΙΑΚΗ ΠΑΙΔΕΙΑ, Ε. Νικάνδρου - Π.Δ. 407, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Α22, Τετάρτη
8, ΘΕΤΙΚΗ ΟΡΓΑΝΩΣΙΑΚΗ ΠΑΙΔΕΙΑ, Ε. Νικάνδρου - Π.Δ. 407, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Τ102, Παρασκευή
8, ΘΕΤΙΚΗ ΟΡΓΑΝΩΣΙΑΚΗ ΠΑΙΔΕΙΑ, Ε. Νικάνδρου - Π.Δ. 407, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, Τ102, Παρασκευή
8, ΠΟΣΟΤΙΚΑ ΜΟΝΤΕΛΑ ΜΑΡΚΕΤΙΝΓΚ, Γ. ΜΠΑΛΤΑΣ, Μάρκετινγκ και Επικοινωνίας, ΦΡΟΝΤΙΣΤΗΡΙΟ, 13-15, BCLAB, Τρίτη
8, ΠΟΣΟΤΙΚΑ ΜΟΝΤΕΛΑ ΜΑΡΚΕΤΙΝΓΚ, Γ. ΜΠΑΛΤΑΣ, Μάρκετινγκ και Επικοινωνίας, -, 17-19, A44, Τετάρτη
8, ΠΟΣΟΤΙΚΑ ΜΟΝΤΕΛΑ ΜΑΡΚΕΤΙΝΓΚ, Γ. ΜΠΑΛΤΑΣ, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Α22, Πέμπτη
8, ΠΟΣΟΤΙΚΑ ΜΟΝΤΕΛΑ ΜΑΡΚΕΤΙΝΓΚ, Γ. ΜΠΑΛΤΑΣ, Μάρκετινγκ και Επικοινωνίας, -, 13-15, BCLAB, Παρασκευή
8, ΣΧΕΔΙΑΣΜΟΣ ΚΑΙ ΑΝΑΛΥΣΗ ΠΡΟΩΘΗΤΙΚΩΝ ΕΝΕΡΓΕΙΩΝ, Π. Αργουσλίδης, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Τ103, Δευτέρα
8, ΣΧΕΔΙΑΣΜΟΣ ΚΑΙ ΑΝΑΛΥΣΗ ΠΡΟΩΘΗΤΙΚΩΝ ΕΝΕΡΓΕΙΩΝ, Π. Αργουσλίδης, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Τ103, Δευτέρα
8, ΤΟΥΡΙΣΤΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Κ. Καραντινού, Μάρκετινγκ και Επικοινωνίας, -, 9-11, Τ106, Δευτέρα
8, ΤΟΥΡΙΣΤΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Κ. Καραντινού, Μάρκετινγκ και Επικοινωνίας, -, 11-13, Τ106, Δευτέρα
8, ΨΗΦΙΑΚΗ ΚΑΙΝΟΤΟΜΙΑ ΚΑΙ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Α. Καραγιαννάκη, Μάρκετινγκ και Επικοινωνίας, -, 17-19, A44, Παρασκευή
8, ΨΗΦΙΑΚΗ ΚΑΙΝΟΤΟΜΙΑ ΚΑΙ ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΤΗΤΑ, Α. Καραγιαννάκη, Μάρκετινγκ και Επικοινωνίας, -, 19-21, A44, Παρασκευή
8, ΨΗΦΙΑΚΟ ΠΕΡΙΕΧΟΜΕΝΟ ΚΑΙ ΠΟΛΥΚΑΝΑΛΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Ν. Κυρέζης, Μάρκετινγκ και Επικοινωνίας, -, 19-21, A44, Δευτέρα
8, ΨΗΦΙΑΚΟ ΠΕΡΙΕΧΟΜΕΝΟ ΚΑΙ ΠΟΛΥΚΑΝΑΛΙΚΟ ΜΑΡΚΕΤΙΝΓΚ, Ν. Κυρέζης, Μάρκετινγκ και Επικοινωνίας, -, 17-19, A44, Δευτέρα
2, ΑΡΧΕΣ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ (Α-Λ), Δ. Γκίκας - Ο.Χ. Παυλοπούλου, Οικονομικής Επιστήμης, -, 11-13, Α, Δευτέρα
2, ΑΡΧΕΣ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ (Α-Λ), Δ. Γκίκας - Ο.Χ. Παυλοπούλου, Οικονομικής Επιστήμης, ΦΡΟΝΤΙΣΤΗΡΙΟ (Α-Λ), 9-11, Δ12, Δευτέρα
2, ΑΡΧΕΣ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ ΛΟΓΙΣΤΙΚΗΣ (Α-Λ), Δ. Γκίκας - Ο.Χ. Παυλοπούλου, Οικονομικής Επιστήμης, -, 11-13, Α, Πέμπτη
